year,month,day,hour,minute,count,date
2022,3,14,13,17,13,2022-03-14 13:17:00
2022,3,14,13,18,13,2022-03-14 13:18:00
2022,3,14,13,19,13,2022-03-14 13:19:00
2022,3,14,13,20,13,2022-03-14 13:20:00
2022,3,14,13,21,13,2022-03-14 13:21:00
2022,3,14,13,22,13,2022-03-14 13:22:00
2022,3,14,13,23,13,2022-03-14 13:23:00
2022,3,14,13,24,13,2022-03-14 13:24:00
2022,3,14,13,25,13,2022-03-14 13:25:00
2022,3,14,13,26,13,2022-03-14 13:26:00
2022,3,14,13,27,13,2022-03-14 13:27:00
2022,3,14,13,28,14,2022-03-14 13:28:00
2022,3,14,13,29,14,2022-03-14 13:29:00
2022,3,14,13,30,14,2022-03-14 13:30:00
2022,3,14,13,31,14,2022-03-14 13:31:00
2022,3,14,13,32,14,2022-03-14 13:32:00
2022,3,14,13,33,14,2022-03-14 13:33:00
2022,3,14,13,34,14,2022-03-14 13:34:00
2022,3,14,13,35,14,2022-03-14 13:35:00
2022,3,14,13,36,14,2022-03-14 13:36:00
2022,3,14,13,37,14,2022-03-14 13:37:00
2022,3,14,13,38,14,2022-03-14 13:38:00
2022,3,14,13,39,14,2022-03-14 13:39:00
2022,3,14,13,40,14,2022-03-14 13:40:00
2022,3,14,13,41,14,2022-03-14 13:41:00
2022,3,14,13,42,14,2022-03-14 13:42:00
2022,3,14,13,43,14,2022-03-14 13:43:00
2022,3,14,13,44,14,2022-03-14 13:44:00
2022,3,14,13,45,14,2022-03-14 13:45:00
2022,3,14,13,46,14,2022-03-14 13:46:00
2022,3,14,13,47,14,2022-03-14 13:47:00
2022,3,14,13,48,14,2022-03-14 13:48:00
2022,3,14,13,49,14,2022-03-14 13:49:00
2022,3,14,13,50,14,2022-03-14 13:50:00
2022,3,14,13,51,14,2022-03-14 13:51:00
2022,3,14,13,52,14,2022-03-14 13:52:00
2022,3,14,13,53,14,2022-03-14 13:53:00
2022,3,14,13,54,14,2022-03-14 13:54:00
2022,3,14,13,55,14,2022-03-14 13:55:00
2022,3,14,13,56,14,2022-03-14 13:56:00
2022,3,14,13,57,14,2022-03-14 13:57:00
2022,3,14,13,58,14,2022-03-14 13:58:00
2022,3,14,13,59,14,2022-03-14 13:59:00
2022,3,14,14,0,14,2022-03-14 14:00:00
2022,3,14,14,1,14,2022-03-14 14:01:00
2022,3,14,14,2,14,2022-03-14 14:02:00
2022,3,14,14,3,14,2022-03-14 14:03:00
2022,3,14,14,4,14,2022-03-14 14:04:00
2022,3,14,14,5,14,2022-03-14 14:05:00
2022,3,14,14,6,14,2022-03-14 14:06:00
2022,3,14,14,7,14,2022-03-14 14:07:00
2022,3,14,14,8,14,2022-03-14 14:08:00
2022,3,14,14,9,14,2022-03-14 14:09:00
2022,3,14,14,10,15,2022-03-14 14:10:00
2022,3,14,14,11,15,2022-03-14 14:11:00
2022,3,14,14,12,16,2022-03-14 14:12:00
2022,3,14,14,13,17,2022-03-14 14:13:00
2022,3,14,14,14,17,2022-03-14 14:14:00
2022,3,14,14,15,17,2022-03-14 14:15:00
2022,3,14,14,16,17,2022-03-14 14:16:00
2022,3,14,14,17,17,2022-03-14 14:17:00
2022,3,14,14,18,17,2022-03-14 14:18:00
2022,3,14,14,19,17,2022-03-14 14:19:00
2022,3,14,14,20,17,2022-03-14 14:20:00
2022,3,14,14,21,17,2022-03-14 14:21:00
2022,3,14,14,22,17,2022-03-14 14:22:00
2022,3,14,14,23,17,2022-03-14 14:23:00
2022,3,14,14,24,17,2022-03-14 14:24:00
2022,3,14,14,25,17,2022-03-14 14:25:00
2022,3,14,14,26,17,2022-03-14 14:26:00
2022,3,14,14,27,17,2022-03-14 14:27:00
2022,3,14,14,28,17,2022-03-14 14:28:00
2022,3,14,14,29,17,2022-03-14 14:29:00
2022,3,14,14,30,16,2022-03-14 14:30:00
2022,3,14,14,31,16,2022-03-14 14:31:00
2022,3,14,14,32,16,2022-03-14 14:32:00
2022,3,14,14,33,16,2022-03-14 14:33:00
2022,3,14,14,34,16,2022-03-14 14:34:00
2022,3,14,14,35,16,2022-03-14 14:35:00
2022,3,14,14,36,16,2022-03-14 14:36:00
2022,3,14,14,37,16,2022-03-14 14:37:00
2022,3,14,14,38,16,2022-03-14 14:38:00
2022,3,14,14,39,16,2022-03-14 14:39:00
2022,3,14,14,40,15,2022-03-14 14:40:00
2022,3,14,14,41,15,2022-03-14 14:41:00
2022,3,14,14,42,15,2022-03-14 14:42:00
2022,3,14,14,43,15,2022-03-14 14:43:00
2022,3,14,14,44,15,2022-03-14 14:44:00
2022,3,14,14,45,15,2022-03-14 14:45:00
2022,3,14,14,46,15,2022-03-14 14:46:00
2022,3,14,14,47,15,2022-03-14 14:47:00
2022,3,14,14,48,15,2022-03-14 14:48:00
2022,3,14,14,49,15,2022-03-14 14:49:00
2022,3,14,14,50,15,2022-03-14 14:50:00
2022,3,14,14,51,15,2022-03-14 14:51:00
2022,3,14,14,52,15,2022-03-14 14:52:00
2022,3,14,14,53,16,2022-03-14 14:53:00
2022,3,14,14,54,17,2022-03-14 14:54:00
2022,3,14,14,55,17,2022-03-14 14:55:00
2022,3,14,14,56,17,2022-03-14 14:56:00
2022,3,14,14,57,17,2022-03-14 14:57:00
2022,3,14,14,58,17,2022-03-14 14:58:00
2022,3,14,14,59,17,2022-03-14 14:59:00
2022,3,14,15,0,17,2022-03-14 15:00:00
2022,3,14,15,1,17,2022-03-14 15:01:00
2022,3,14,15,2,17,2022-03-14 15:02:00
2022,3,14,15,3,17,2022-03-14 15:03:00
2022,3,14,15,4,17,2022-03-14 15:04:00
2022,3,14,15,5,17,2022-03-14 15:05:00
2022,3,14,15,6,17,2022-03-14 15:06:00
2022,3,14,15,7,17,2022-03-14 15:07:00
2022,3,14,15,8,17,2022-03-14 15:08:00
2022,3,14,15,9,17,2022-03-14 15:09:00
2022,3,14,15,10,17,2022-03-14 15:10:00
2022,3,14,15,11,17,2022-03-14 15:11:00
2022,3,14,15,12,17,2022-03-14 15:12:00
2022,3,14,15,13,17,2022-03-14 15:13:00
2022,3,14,15,14,17,2022-03-14 15:14:00
2022,3,14,15,15,17,2022-03-14 15:15:00
2022,3,14,15,16,17,2022-03-14 15:16:00
2022,3,14,15,17,17,2022-03-14 15:17:00
2022,3,14,15,18,17,2022-03-14 15:18:00
2022,3,14,15,19,17,2022-03-14 15:19:00
2022,3,14,15,20,17,2022-03-14 15:20:00
2022,3,14,15,21,17,2022-03-14 15:21:00
2022,3,14,15,22,17,2022-03-14 15:22:00
2022,3,14,15,23,17,2022-03-14 15:23:00
2022,3,14,15,24,17,2022-03-14 15:24:00
2022,3,14,15,25,17,2022-03-14 15:25:00
2022,3,14,15,26,17,2022-03-14 15:26:00
2022,3,14,15,27,17,2022-03-14 15:27:00
2022,3,14,15,28,17,2022-03-14 15:28:00
2022,3,14,15,29,17,2022-03-14 15:29:00
2022,3,14,15,30,17,2022-03-14 15:30:00
2022,3,14,15,31,17,2022-03-14 15:31:00
2022,3,14,15,32,18,2022-03-14 15:32:00
2022,3,14,15,33,18,2022-03-14 15:33:00
2022,3,14,15,34,18,2022-03-14 15:34:00
2022,3,14,15,35,18,2022-03-14 15:35:00
2022,3,14,15,36,18,2022-03-14 15:36:00
2022,3,14,15,37,18,2022-03-14 15:37:00
2022,3,14,15,38,18,2022-03-14 15:38:00
2022,3,14,15,39,18,2022-03-14 15:39:00
2022,3,14,15,40,17,2022-03-14 15:40:00
2022,3,14,15,41,17,2022-03-14 15:41:00
2022,3,14,15,42,17,2022-03-14 15:42:00
2022,3,14,15,43,17,2022-03-14 15:43:00
2022,3,14,15,44,17,2022-03-14 15:44:00
2022,3,14,15,45,17,2022-03-14 15:45:00
2022,3,14,15,46,17,2022-03-14 15:46:00
2022,3,14,15,47,17,2022-03-14 15:47:00
2022,3,14,15,48,17,2022-03-14 15:48:00
2022,3,14,15,49,17,2022-03-14 15:49:00
2022,3,14,15,50,17,2022-03-14 15:50:00
2022,3,14,15,51,17,2022-03-14 15:51:00
2022,3,14,15,52,17,2022-03-14 15:52:00
2022,3,14,15,53,17,2022-03-14 15:53:00
2022,3,14,15,54,18,2022-03-14 15:54:00
2022,3,14,15,55,18,2022-03-14 15:55:00
2022,3,14,15,56,18,2022-03-14 15:56:00
2022,3,14,15,57,18,2022-03-14 15:57:00
2022,3,14,15,58,18,2022-03-14 15:58:00
2022,3,14,15,59,18,2022-03-14 15:59:00
2022,3,14,16,0,18,2022-03-14 16:00:00
2022,3,14,16,1,18,2022-03-14 16:01:00
2022,3,14,16,2,18,2022-03-14 16:02:00
2022,3,14,16,3,18,2022-03-14 16:03:00
2022,3,14,16,4,18,2022-03-14 16:04:00
2022,3,14,16,5,18,2022-03-14 16:05:00
2022,3,14,16,6,18,2022-03-14 16:06:00
2022,3,14,16,7,18,2022-03-14 16:07:00
2022,3,14,16,8,18,2022-03-14 16:08:00
2022,3,14,16,9,18,2022-03-14 16:09:00
2022,3,14,16,10,18,2022-03-14 16:10:00
2022,3,14,16,11,18,2022-03-14 16:11:00
2022,3,14,16,12,18,2022-03-14 16:12:00
2022,3,14,16,13,18,2022-03-14 16:13:00
2022,3,14,16,14,18,2022-03-14 16:14:00
2022,3,14,16,15,18,2022-03-14 16:15:00
2022,3,14,16,16,18,2022-03-14 16:16:00
2022,3,14,16,17,18,2022-03-14 16:17:00
2022,3,14,16,18,19,2022-03-14 16:18:00
2022,3,14,16,19,19,2022-03-14 16:19:00
2022,3,14,16,20,19,2022-03-14 16:20:00
2022,3,14,16,21,19,2022-03-14 16:21:00
2022,3,14,16,22,19,2022-03-14 16:22:00
2022,3,14,16,23,19,2022-03-14 16:23:00
2022,3,14,16,24,19,2022-03-14 16:24:00
2022,3,14,16,25,19,2022-03-14 16:25:00
2022,3,14,16,26,19,2022-03-14 16:26:00
2022,3,14,16,27,19,2022-03-14 16:27:00
2022,3,14,16,28,19,2022-03-14 16:28:00
2022,3,14,16,29,19,2022-03-14 16:29:00
2022,3,14,16,30,18,2022-03-14 16:30:00
2022,3,14,16,31,18,2022-03-14 16:31:00
2022,3,14,16,32,18,2022-03-14 16:32:00
2022,3,14,16,33,18,2022-03-14 16:33:00
2022,3,14,16,34,18,2022-03-14 16:34:00
2022,3,14,16,35,18,2022-03-14 16:35:00
2022,3,14,16,36,18,2022-03-14 16:36:00
2022,3,14,16,37,18,2022-03-14 16:37:00
2022,3,14,16,38,18,2022-03-14 16:38:00
2022,3,14,16,39,18,2022-03-14 16:39:00
2022,3,14,16,40,17,2022-03-14 16:40:00
2022,3,14,16,41,17,2022-03-14 16:41:00
2022,3,14,16,42,17,2022-03-14 16:42:00
2022,3,14,16,43,17,2022-03-14 16:43:00
2022,3,14,16,44,17,2022-03-14 16:44:00
2022,3,14,16,45,17,2022-03-14 16:45:00
2022,3,14,16,46,17,2022-03-14 16:46:00
2022,3,14,16,47,17,2022-03-14 16:47:00
2022,3,14,16,48,17,2022-03-14 16:48:00
2022,3,14,16,49,17,2022-03-14 16:49:00
2022,3,14,16,50,17,2022-03-14 16:50:00
2022,3,14,16,51,17,2022-03-14 16:51:00
2022,3,14,16,52,17,2022-03-14 16:52:00
2022,3,14,16,53,17,2022-03-14 16:53:00
2022,3,14,16,54,17,2022-03-14 16:54:00
2022,3,14,16,55,17,2022-03-14 16:55:00
2022,3,14,16,56,17,2022-03-14 16:56:00
2022,3,14,16,57,17,2022-03-14 16:57:00
2022,3,14,16,58,17,2022-03-14 16:58:00
2022,3,14,16,59,17,2022-03-14 16:59:00
2022,3,14,17,0,16,2022-03-14 17:00:00
2022,3,14,17,1,16,2022-03-14 17:01:00
2022,3,14,17,2,16,2022-03-14 17:02:00
2022,3,14,17,3,16,2022-03-14 17:03:00
2022,3,14,17,4,16,2022-03-14 17:04:00
2022,3,14,17,5,16,2022-03-14 17:05:00
2022,3,14,17,6,16,2022-03-14 17:06:00
2022,3,14,17,7,17,2022-03-14 17:07:00
2022,3,14,17,8,17,2022-03-14 17:08:00
2022,3,14,17,9,17,2022-03-14 17:09:00
2022,3,14,17,10,17,2022-03-14 17:10:00
2022,3,14,17,11,17,2022-03-14 17:11:00
2022,3,14,17,12,17,2022-03-14 17:12:00
2022,3,14,17,13,17,2022-03-14 17:13:00
2022,3,14,17,14,17,2022-03-14 17:14:00
2022,3,14,17,15,17,2022-03-14 17:15:00
2022,3,14,17,16,17,2022-03-14 17:16:00
2022,3,14,17,17,17,2022-03-14 17:17:00
2022,3,14,17,18,17,2022-03-14 17:18:00
2022,3,14,17,19,17,2022-03-14 17:19:00
2022,3,14,17,20,17,2022-03-14 17:20:00
2022,3,14,17,21,17,2022-03-14 17:21:00
2022,3,14,17,22,17,2022-03-14 17:22:00
2022,3,14,17,23,17,2022-03-14 17:23:00
2022,3,14,17,24,17,2022-03-14 17:24:00
2022,3,14,17,25,17,2022-03-14 17:25:00
2022,3,14,17,26,17,2022-03-14 17:26:00
2022,3,14,17,27,17,2022-03-14 17:27:00
2022,3,14,17,28,17,2022-03-14 17:28:00
2022,3,14,17,29,17,2022-03-14 17:29:00
2022,3,14,17,30,17,2022-03-14 17:30:00
2022,3,14,17,31,17,2022-03-14 17:31:00
2022,3,14,17,32,17,2022-03-14 17:32:00
2022,3,14,17,33,17,2022-03-14 17:33:00
2022,3,14,17,34,17,2022-03-14 17:34:00
2022,3,14,17,35,17,2022-03-14 17:35:00
2022,3,14,17,36,17,2022-03-14 17:36:00
2022,3,14,17,37,17,2022-03-14 17:37:00
2022,3,14,17,38,17,2022-03-14 17:38:00
2022,3,14,17,39,17,2022-03-14 17:39:00
2022,3,14,17,40,17,2022-03-14 17:40:00
2022,3,14,17,41,17,2022-03-14 17:41:00
2022,3,14,17,42,17,2022-03-14 17:42:00
2022,3,14,17,43,17,2022-03-14 17:43:00
2022,3,14,17,44,17,2022-03-14 17:44:00
2022,3,14,17,45,17,2022-03-14 17:45:00
2022,3,14,17,46,17,2022-03-14 17:46:00
2022,3,14,17,47,17,2022-03-14 17:47:00
2022,3,14,17,48,17,2022-03-14 17:48:00
2022,3,14,17,49,17,2022-03-14 17:49:00
2022,3,14,17,50,17,2022-03-14 17:50:00
2022,3,14,17,51,17,2022-03-14 17:51:00
2022,3,14,17,52,17,2022-03-14 17:52:00
2022,3,14,17,53,17,2022-03-14 17:53:00
2022,3,14,17,54,17,2022-03-14 17:54:00
2022,3,14,17,55,17,2022-03-14 17:55:00
2022,3,14,17,56,17,2022-03-14 17:56:00
2022,3,14,17,57,17,2022-03-14 17:57:00
2022,3,14,17,58,18,2022-03-14 17:58:00
2022,3,14,17,59,18,2022-03-14 17:59:00
2022,3,14,18,0,18,2022-03-14 18:00:00
2022,3,14,18,1,18,2022-03-14 18:01:00
2022,3,14,18,2,18,2022-03-14 18:02:00
2022,3,14,18,3,18,2022-03-14 18:03:00
2022,3,14,18,4,18,2022-03-14 18:04:00
2022,3,14,18,5,18,2022-03-14 18:05:00
2022,3,14,18,6,18,2022-03-14 18:06:00
2022,3,14,18,7,18,2022-03-14 18:07:00
2022,3,14,18,8,18,2022-03-14 18:08:00
2022,3,14,18,9,18,2022-03-14 18:09:00
2022,3,14,18,10,17,2022-03-14 18:10:00
2022,3,14,18,11,17,2022-03-14 18:11:00
2022,3,14,18,12,17,2022-03-14 18:12:00
2022,3,14,18,13,17,2022-03-14 18:13:00
2022,3,14,18,14,19,2022-03-14 18:14:00
2022,3,14,18,15,19,2022-03-14 18:15:00
2022,3,14,18,16,19,2022-03-14 18:16:00
2022,3,14,18,17,19,2022-03-14 18:17:00
2022,3,14,18,18,19,2022-03-14 18:18:00
2022,3,14,18,19,19,2022-03-14 18:19:00
2022,3,14,18,20,18,2022-03-14 18:20:00
2022,3,14,18,21,18,2022-03-14 18:21:00
2022,3,14,18,22,18,2022-03-14 18:22:00
2022,3,14,18,23,18,2022-03-14 18:23:00
2022,3,14,18,24,18,2022-03-14 18:24:00
2022,3,14,18,25,18,2022-03-14 18:25:00
2022,3,14,18,26,18,2022-03-14 18:26:00
2022,3,14,18,27,18,2022-03-14 18:27:00
2022,3,14,18,28,18,2022-03-14 18:28:00
2022,3,14,18,29,18,2022-03-14 18:29:00
2022,3,14,18,30,17,2022-03-14 18:30:00
2022,3,14,18,31,17,2022-03-14 18:31:00
2022,3,14,18,32,17,2022-03-14 18:32:00
2022,3,14,18,33,17,2022-03-14 18:33:00
2022,3,14,18,34,17,2022-03-14 18:34:00
2022,3,14,18,35,17,2022-03-14 18:35:00
2022,3,14,18,36,17,2022-03-14 18:36:00
2022,3,14,18,37,17,2022-03-14 18:37:00
2022,3,14,18,38,17,2022-03-14 18:38:00
2022,3,14,18,39,17,2022-03-14 18:39:00
2022,3,14,18,40,16,2022-03-14 18:40:00
2022,3,14,18,41,16,2022-03-14 18:41:00
2022,3,14,18,42,16,2022-03-14 18:42:00
2022,3,14,18,43,16,2022-03-14 18:43:00
2022,3,14,18,44,16,2022-03-14 18:44:00
2022,3,14,18,45,16,2022-03-14 18:45:00
2022,3,14,18,46,16,2022-03-14 18:46:00
2022,3,14,18,47,16,2022-03-14 18:47:00
2022,3,14,18,48,16,2022-03-14 18:48:00
2022,3,14,18,49,16,2022-03-14 18:49:00
2022,3,14,18,50,16,2022-03-14 18:50:00
2022,3,14,18,51,16,2022-03-14 18:51:00
2022,3,14,18,52,16,2022-03-14 18:52:00
2022,3,14,18,53,16,2022-03-14 18:53:00
2022,3,14,18,54,16,2022-03-14 18:54:00
2022,3,14,18,55,16,2022-03-14 18:55:00
2022,3,14,18,56,16,2022-03-14 18:56:00
2022,3,14,18,57,16,2022-03-14 18:57:00
2022,3,14,18,58,16,2022-03-14 18:58:00
2022,3,14,18,59,16,2022-03-14 18:59:00
2022,3,14,19,0,16,2022-03-14 19:00:00
2022,3,14,19,1,16,2022-03-14 19:01:00
2022,3,14,19,2,16,2022-03-14 19:02:00
2022,3,14,19,3,16,2022-03-14 19:03:00
2022,3,14,19,4,16,2022-03-14 19:04:00
2022,3,14,19,5,16,2022-03-14 19:05:00
2022,3,14,19,6,16,2022-03-14 19:06:00
2022,3,14,19,7,16,2022-03-14 19:07:00
2022,3,14,19,8,16,2022-03-14 19:08:00
2022,3,14,19,9,16,2022-03-14 19:09:00
2022,3,14,19,10,16,2022-03-14 19:10:00
2022,3,14,19,11,16,2022-03-14 19:11:00
2022,3,14,19,12,16,2022-03-14 19:12:00
2022,3,14,19,13,16,2022-03-14 19:13:00
2022,3,14,19,14,16,2022-03-14 19:14:00
2022,3,14,19,15,16,2022-03-14 19:15:00
2022,3,14,19,16,16,2022-03-14 19:16:00
2022,3,14,19,17,16,2022-03-14 19:17:00
2022,3,14,19,18,16,2022-03-14 19:18:00
2022,3,14,19,19,16,2022-03-14 19:19:00
2022,3,14,19,20,16,2022-03-14 19:20:00
2022,3,14,19,21,16,2022-03-14 19:21:00
2022,3,14,19,22,17,2022-03-14 19:22:00
2022,3,14,19,23,17,2022-03-14 19:23:00
2022,3,14,19,24,17,2022-03-14 19:24:00
2022,3,14,19,25,17,2022-03-14 19:25:00
2022,3,14,19,26,17,2022-03-14 19:26:00
2022,3,14,19,27,17,2022-03-14 19:27:00
2022,3,14,19,28,17,2022-03-14 19:28:00
2022,3,14,19,29,17,2022-03-14 19:29:00
2022,3,14,19,30,15,2022-03-14 19:30:00
2022,3,14,19,31,15,2022-03-14 19:31:00
2022,3,14,19,32,15,2022-03-14 19:32:00
2022,3,14,19,33,15,2022-03-14 19:33:00
2022,3,14,19,34,15,2022-03-14 19:34:00
2022,3,14,19,35,15,2022-03-14 19:35:00
2022,3,14,19,36,15,2022-03-14 19:36:00
2022,3,14,19,37,15,2022-03-14 19:37:00
2022,3,14,19,38,15,2022-03-14 19:38:00
2022,3,14,19,39,15,2022-03-14 19:39:00
2022,3,14,19,40,15,2022-03-14 19:40:00
2022,3,14,19,41,15,2022-03-14 19:41:00
2022,3,14,19,42,15,2022-03-14 19:42:00
2022,3,14,19,43,15,2022-03-14 19:43:00
2022,3,14,19,44,15,2022-03-14 19:44:00
2022,3,14,19,45,15,2022-03-14 19:45:00
2022,3,14,19,46,15,2022-03-14 19:46:00
2022,3,14,19,47,15,2022-03-14 19:47:00
2022,3,14,19,48,15,2022-03-14 19:48:00
2022,3,14,19,49,15,2022-03-14 19:49:00
2022,3,14,19,50,15,2022-03-14 19:50:00
2022,3,14,19,51,15,2022-03-14 19:51:00
2022,3,14,19,52,15,2022-03-14 19:52:00
2022,3,14,19,53,15,2022-03-14 19:53:00
2022,3,14,19,54,15,2022-03-14 19:54:00
2022,3,14,19,55,15,2022-03-14 19:55:00
2022,3,14,19,56,15,2022-03-14 19:56:00
2022,3,14,19,57,15,2022-03-14 19:57:00
2022,3,14,19,58,15,2022-03-14 19:58:00
2022,3,14,19,59,15,2022-03-14 19:59:00
2022,3,14,20,0,15,2022-03-14 20:00:00
2022,3,14,20,1,15,2022-03-14 20:01:00
2022,3,14,20,2,15,2022-03-14 20:02:00
2022,3,14,20,3,15,2022-03-14 20:03:00
2022,3,14,20,4,15,2022-03-14 20:04:00
2022,3,14,20,5,15,2022-03-14 20:05:00
2022,3,14,20,6,15,2022-03-14 20:06:00
2022,3,14,20,7,15,2022-03-14 20:07:00
2022,3,14,20,8,15,2022-03-14 20:08:00
2022,3,14,20,9,15,2022-03-14 20:09:00
2022,3,14,20,10,15,2022-03-14 20:10:00
2022,3,14,20,11,15,2022-03-14 20:11:00
2022,3,14,20,12,15,2022-03-14 20:12:00
2022,3,14,20,13,15,2022-03-14 20:13:00
2022,3,14,20,14,15,2022-03-14 20:14:00
2022,3,14,20,15,15,2022-03-14 20:15:00
2022,3,14,20,16,15,2022-03-14 20:16:00
2022,3,14,20,17,15,2022-03-14 20:17:00
2022,3,14,20,18,15,2022-03-14 20:18:00
2022,3,14,20,19,15,2022-03-14 20:19:00
2022,3,14,20,20,15,2022-03-14 20:20:00
2022,3,14,20,21,15,2022-03-14 20:21:00
2022,3,14,20,22,15,2022-03-14 20:22:00
2022,3,14,20,23,15,2022-03-14 20:23:00
2022,3,14,20,24,15,2022-03-14 20:24:00
2022,3,14,20,25,15,2022-03-14 20:25:00
2022,3,14,20,26,15,2022-03-14 20:26:00
2022,3,14,20,27,15,2022-03-14 20:27:00
2022,3,14,20,28,15,2022-03-14 20:28:00
2022,3,14,20,29,15,2022-03-14 20:29:00
2022,3,14,20,30,15,2022-03-14 20:30:00
2022,3,14,20,31,15,2022-03-14 20:31:00
2022,3,14,20,32,15,2022-03-14 20:32:00
2022,3,14,20,33,15,2022-03-14 20:33:00
2022,3,14,20,34,15,2022-03-14 20:34:00
2022,3,14,20,35,15,2022-03-14 20:35:00
2022,3,14,20,36,15,2022-03-14 20:36:00
2022,3,14,20,37,15,2022-03-14 20:37:00
2022,3,14,20,38,15,2022-03-14 20:38:00
2022,3,14,20,39,15,2022-03-14 20:39:00
2022,3,14,20,40,15,2022-03-14 20:40:00
2022,3,14,20,41,15,2022-03-14 20:41:00
2022,3,14,20,42,15,2022-03-14 20:42:00
2022,3,14,20,43,15,2022-03-14 20:43:00
2022,3,14,20,44,15,2022-03-14 20:44:00
2022,3,14,20,45,15,2022-03-14 20:45:00
2022,3,14,20,46,15,2022-03-14 20:46:00
2022,3,14,20,47,15,2022-03-14 20:47:00
2022,3,14,20,48,15,2022-03-14 20:48:00
2022,3,14,20,49,15,2022-03-14 20:49:00
2022,3,14,20,50,15,2022-03-14 20:50:00
2022,3,14,20,51,15,2022-03-14 20:51:00
2022,3,14,20,52,15,2022-03-14 20:52:00
2022,3,14,20,53,15,2022-03-14 20:53:00
2022,3,14,20,54,15,2022-03-14 20:54:00
2022,3,14,20,55,15,2022-03-14 20:55:00
2022,3,14,20,56,15,2022-03-14 20:56:00
2022,3,14,20,57,15,2022-03-14 20:57:00
2022,3,14,20,58,15,2022-03-14 20:58:00
2022,3,14,20,59,15,2022-03-14 20:59:00
2022,3,14,21,0,14,2022-03-14 21:00:00
2022,3,14,21,1,14,2022-03-14 21:01:00
2022,3,14,21,2,14,2022-03-14 21:02:00
2022,3,14,21,3,14,2022-03-14 21:03:00
2022,3,14,21,4,14,2022-03-14 21:04:00
2022,3,14,21,5,14,2022-03-14 21:05:00
2022,3,14,21,6,14,2022-03-14 21:06:00
2022,3,14,21,7,14,2022-03-14 21:07:00
2022,3,14,21,8,14,2022-03-14 21:08:00
2022,3,14,21,9,14,2022-03-14 21:09:00
2022,3,14,21,10,14,2022-03-14 21:10:00
2022,3,14,21,11,14,2022-03-14 21:11:00
2022,3,14,21,12,14,2022-03-14 21:12:00
2022,3,14,21,13,14,2022-03-14 21:13:00
2022,3,14,21,14,14,2022-03-14 21:14:00
2022,3,14,21,15,14,2022-03-14 21:15:00
2022,3,14,21,16,14,2022-03-14 21:16:00
2022,3,14,21,17,14,2022-03-14 21:17:00
2022,3,14,21,18,14,2022-03-14 21:18:00
2022,3,14,21,19,14,2022-03-14 21:19:00
2022,3,14,21,20,14,2022-03-14 21:20:00
2022,3,14,21,21,14,2022-03-14 21:21:00
2022,3,14,21,22,14,2022-03-14 21:22:00
2022,3,14,21,23,14,2022-03-14 21:23:00
2022,3,14,21,24,14,2022-03-14 21:24:00
2022,3,14,21,25,14,2022-03-14 21:25:00
2022,3,14,21,26,14,2022-03-14 21:26:00
2022,3,14,21,27,14,2022-03-14 21:27:00
2022,3,14,21,28,14,2022-03-14 21:28:00
2022,3,14,21,29,14,2022-03-14 21:29:00
2022,3,14,21,30,14,2022-03-14 21:30:00
2022,3,14,21,31,14,2022-03-14 21:31:00
2022,3,14,21,32,14,2022-03-14 21:32:00
2022,3,14,21,33,14,2022-03-14 21:33:00
2022,3,14,21,34,14,2022-03-14 21:34:00
2022,3,14,21,35,14,2022-03-14 21:35:00
2022,3,14,21,36,14,2022-03-14 21:36:00
2022,3,14,21,37,14,2022-03-14 21:37:00
2022,3,14,21,38,14,2022-03-14 21:38:00
2022,3,14,21,39,14,2022-03-14 21:39:00
2022,3,14,21,40,14,2022-03-14 21:40:00
2022,3,14,21,41,14,2022-03-14 21:41:00
2022,3,14,21,42,14,2022-03-14 21:42:00
2022,3,14,21,43,14,2022-03-14 21:43:00
2022,3,14,21,44,14,2022-03-14 21:44:00
2022,3,14,21,45,14,2022-03-14 21:45:00
2022,3,14,21,46,14,2022-03-14 21:46:00
2022,3,14,21,47,14,2022-03-14 21:47:00
2022,3,14,21,48,14,2022-03-14 21:48:00
2022,3,14,21,49,14,2022-03-14 21:49:00
2022,3,14,21,50,14,2022-03-14 21:50:00
2022,3,14,21,51,14,2022-03-14 21:51:00
2022,3,14,21,52,14,2022-03-14 21:52:00
2022,3,14,21,53,14,2022-03-14 21:53:00
2022,3,14,21,54,14,2022-03-14 21:54:00
2022,3,14,21,55,14,2022-03-14 21:55:00
2022,3,14,21,56,14,2022-03-14 21:56:00
2022,3,14,21,57,14,2022-03-14 21:57:00
2022,3,14,21,58,14,2022-03-14 21:58:00
2022,3,14,21,59,14,2022-03-14 21:59:00
2022,3,14,22,0,14,2022-03-14 22:00:00
2022,3,14,22,1,15,2022-03-14 22:01:00
2022,3,14,22,2,15,2022-03-14 22:02:00
2022,3,14,22,3,15,2022-03-14 22:03:00
2022,3,14,22,4,15,2022-03-14 22:04:00
2022,3,14,22,5,15,2022-03-14 22:05:00
2022,3,14,22,6,15,2022-03-14 22:06:00
2022,3,14,22,7,15,2022-03-14 22:07:00
2022,3,14,22,8,15,2022-03-14 22:08:00
2022,3,14,22,9,15,2022-03-14 22:09:00
2022,3,14,22,10,14,2022-03-14 22:10:00
2022,3,14,22,11,14,2022-03-14 22:11:00
2022,3,14,22,12,14,2022-03-14 22:12:00
2022,3,14,22,13,14,2022-03-14 22:13:00
